orderID,timestamp,orderStatus,totalPrice,processedByEmployee
1112,2026-08-29 17:17:00,Completed,7.92,4
1113,2026-08-29 13:04:00,Completed,10.87,4
1114,2026-08-29 14:12:00,Completed,17.92,4
1115,2026-08-29 10:21:00,Completed,25.47,3
1116,2026-08-29 16:17:00,Completed,20.92,2
1117,2026-08-29 17:20:00,Completed,14.26,1
1118,2026-08-29 18:11:00,Completed,13.68,2
1119,2026-08-29 18:09:00,Completed,33.44,2
1120,2026-08-29 21:55:00,Completed,21.79,1
1121,2026-08-29 21:08:00,Completed,32.88,2
1122,2026-08-29 18:16:00,Completed,8.69,5
1123,2026-08-29 18:51:00,Completed,27.05,3
1124,2026-08-29 12:39:00,Completed,25.7,4
1125,2026-08-29 20:38:00,Completed,30.24,5
1126,2026-08-29 13:38:00,Completed,27.2,4
1127,2026-08-29 12:54:00,Completed,19.13,5
1128,2026-08-29 12:42:00,Completed,7.15,1
1129,2026-08-29 13:54:00,Completed,23.41,2
1130,2026-08-29 16:54:00,Completed,13.49,5
1131,2026-08-29 21:41:00,Completed,31.8,3
1132,2026-08-29 12:10:00,Completed,30.5,1
1133,2026-08-29 19:49:00,Completed,21.62,2
1134,2026-08-29 17:14:00,Completed,17.51,4
1135,2026-08-29 21:24:00,Completed,30.3,3
1136,2026-08-29 13:25:00,Completed,23.56,2
1137,2026-08-29 16:29:00,Completed,29.47,5
1138,2026-08-29 18:06:00,Completed,7.67,4
1139,2026-08-29 15:11:00,Completed,15.71,1
1140,2026-08-29 19:10:00,Completed,32.64,4
1141,2026-08-29 15:35:00,Completed,33.03,2
1142,2026-08-29 12:50:00,Completed,28.1,2
1143,2026-08-29 11:43:00,Completed,31.69,1
1144,2026-08-29 19:56:00,Completed,6.77,1
1145,2026-08-29 20:50:00,Completed,11.04,1
1146,2026-08-29 20:58:00,Completed,8.18,1
1147,2026-08-29 17:29:00,Completed,16.12,2
1148,2026-08-29 16:29:00,Completed,34.88,5
1149,2026-08-29 18:55:00,Completed,29.43,3
1150,2026-08-29 10:54:00,Completed,8.36,2
1151,2026-08-29 16:08:00,Completed,30.83,3
1152,2026-08-29 14:46:00,Completed,29.28,4
1153,2026-08-29 20:21:00,Completed,11.43,4
1154,2026-08-29 13:41:00,Completed,16.17,2
1155,2026-08-29 14:48:00,Completed,18.54,5
1156,2026-08-29 13:05:00,Completed,11.81,3
1157,2026-08-29 10:13:00,Completed,11.7,4
1158,2026-08-29 21:33:00,Completed,5.86,2
1159,2026-08-29 16:03:00,Completed,8.56,5
1160,2026-08-29 21:06:00,Completed,19.15,3
1161,2026-08-29 15:31:00,Completed,27.07,2
1162,2026-08-29 11:13:00,Completed,11.98,2
1163,2026-08-29 21:31:00,Completed,8.67,3
1164,2026-08-29 21:44:00,Completed,29.79,1
1165,2026-08-29 10:31:00,Completed,5.18,1
1166,2026-08-29 15:36:00,Completed,11.71,3
1167,2026-08-29 10:30:00,Completed,9.85,3
1168,2026-08-29 16:32:00,Completed,34.29,5
1169,2026-08-29 18:02:00,Completed,33.31,5
1170,2026-08-29 18:46:00,Completed,17.18,1
1171,2026-08-29 20:18:00,Completed,8.59,4
1172,2026-08-29 12:16:00,Completed,13.15,3
1173,2026-08-29 10:07:00,Completed,23.52,1
1174,2026-08-29 12:39:00,Completed,18.6,2
1175,2026-08-29 21:21:00,Completed,22.71,5
1176,2026-08-30 10:02:00,Completed,7.92,2
1177,2026-08-30 12:09:00,Completed,14.38,3
1178,2026-08-30 11:34:00,Completed,5.18,1
1179,2026-08-30 18:22:00,Completed,25.87,1
1180,2026-08-30 15:22:00,Completed,25.4,3
1181,2026-08-30 15:37:00,Completed,27.68,5
1182,2026-08-30 12:42:00,Completed,14.76,5
1183,2026-08-30 13:24:00,Completed,15.41,1
1184,2026-08-30 10:17:00,Completed,17.54,5
1185,2026-08-30 14:21:00,Completed,26.31,5
1186,2026-08-30 16:34:00,Completed,13.57,4
1187,2026-08-30 20:03:00,Completed,33.62,4
1188,2026-08-30 20:40:00,Completed,7.98,5
1189,2026-08-30 12:47:00,Completed,10.82,5
1190,2026-08-30 15:02:00,Completed,10.72,4
1191,2026-08-30 20:21:00,Completed,10.62,1
1192,2026-08-30 15:10:00,Completed,14.02,1
1193,2026-08-30 18:25:00,Completed,11.34,2
1194,2026-08-30 13:52:00,Completed,13.86,3
1195,2026-08-30 16:54:00,Completed,5.67,1
1196,2026-08-30 10:49:00,Completed,28.1,2
1197,2026-08-30 17:19:00,Completed,31.04,1
1198,2026-08-30 12:08:00,Completed,13.85,3
1199,2026-08-30 21:36:00,Completed,31.89,1
1200,2026-08-30 18:26:00,Completed,12.75,4
1201,2026-08-30 15:41:00,Completed,13.15,2
1202,2026-08-30 20:49:00,Completed,6.8,5
1203,2026-08-30 18:35:00,Completed,34.39,1
1204,2026-08-30 18:30:00,Completed,27.92,1
1205,2026-08-30 19:58:00,Completed,32.11,1
1206,2026-08-30 19:07:00,Completed,23.68,5
1207,2026-08-30 19:34:00,Completed,14.3,5
1208,2026-08-30 17:59:00,Completed,11.07,5
1209,2026-08-30 14:30:00,Completed,31.38,1
1210,2026-08-30 14:05:00,Completed,20.73,4
1211,2026-08-30 11:15:00,Completed,5.46,5
1212,2026-08-30 11:33:00,Completed,26.2,4
1213,2026-08-30 20:55:00,Completed,6.79,4
1214,2026-08-30 17:37:00,Completed,22.47,3
1215,2026-08-30 18:50:00,Completed,17.23,2
1216,2026-08-30 21:57:00,Completed,13.31,3
1217,2026-08-30 13:21:00,Completed,32.8,2
1218,2026-08-30 15:25:00,Completed,29.19,1
1219,2026-08-30 18:30:00,Completed,27.17,1
1220,2026-08-30 13:19:00,Completed,5.75,4
1221,2026-08-30 21:05:00,Completed,19.58,4
1222,2026-08-30 20:11:00,Completed,7.91,3
1223,2026-08-30 17:32:00,Completed,34.03,1
1224,2026-08-30 18:17:00,Completed,33.37,4
1225,2026-08-30 18:42:00,Completed,7.59,5
1226,2026-08-30 15:57:00,Completed,13.47,5
1227,2026-08-30 16:42:00,Completed,9.66,1
1228,2026-08-30 10:04:00,Completed,34.18,1
1229,2026-08-30 11:19:00,Completed,23.45,3
1230,2026-08-30 10:54:00,Completed,29.84,4
1231,2026-08-30 21:41:00,Completed,33.51,2
1232,2026-08-30 12:29:00,Completed,16.59,3
1233,2026-08-30 19:43:00,Completed,14.95,3
1234,2026-08-30 18:04:00,Completed,25.0,2
1235,2026-08-30 12:33:00,Completed,17.41,4
1236,2026-08-30 15:51:00,Completed,9.24,5
1237,2026-08-30 20:35:00,Completed,27.78,3
1238,2026-08-30 11:26:00,Completed,29.29,5
1239,2026-08-30 14:32:00,Completed,20.27,1
1240,2026-08-30 19:34:00,Completed,6.43,4
1241,2026-08-30 15:12:00,Completed,8.27,5
1242,2026-08-30 10:46:00,Completed,34.16,2
1243,2026-08-30 19:36:00,Completed,31.3,4
1244,2026-08-30 17:42:00,Completed,10.14,5
1245,2026-08-30 21:47:00,Completed,17.26,1
1246,2026-08-30 10:22:00,Completed,34.56,2
1247,2026-08-30 16:27:00,Completed,9.14,5
1248,2026-08-30 13:30:00,Completed,26.92,3
1249,2026-08-30 13:49:00,Completed,12.79,4
1250,2026-08-30 16:55:00,Completed,31.11,5
1251,2026-08-30 14:25:00,Completed,22.57,2
1252,2026-08-30 17:23:00,Completed,30.36,1
1253,2026-08-30 11:06:00,Completed,7.91,2
1254,2026-08-30 11:15:00,Completed,24.37,3
1255,2026-08-30 20:17:00,Completed,25.91,2
1256,2026-08-30 13:42:00,Completed,6.39,4
1257,2026-08-30 17:39:00,Completed,17.45,4
1258,2026-08-30 12:26:00,Completed,31.74,4
1259,2026-08-30 17:43:00,Completed,18.66,3
1260,2026-08-30 21:48:00,Completed,10.06,2
1261,2026-08-30 17:33:00,Completed,12.15,1
1262,2026-08-30 11:28:00,Completed,8.05,1
1263,2026-08-30 14:05:00,Completed,29.14,4
1264,2026-08-30 10:57:00,Completed,6.09,4
1265,2026-08-30 19:01:00,Completed,16.56,5
1266,2026-08-30 21:57:00,Completed,24.9,2
1267,2026-08-30 15:03:00,Completed,8.92,3
1268,2026-08-30 11:56:00,Completed,14.0,2
1269,2026-08-30 19:48:00,Completed,10.21,2
1270,2026-08-30 21:45:00,Completed,15.8,3
1271,2026-08-30 15:29:00,Completed,15.95,4
1272,2026-08-30 16:53:00,Completed,6.55,5
1273,2026-08-30 21:29:00,Completed,22.24,3
1274,2026-08-30 18:28:00,Completed,11.58,2
1275,2026-08-30 13:47:00,Completed,31.66,1
1276,2026-08-31 18:30:00,Completed,19.18,5
1277,2026-08-31 15:32:00,Completed,20.75,1
1278,2026-08-31 19:24:00,Completed,20.81,2
1279,2026-08-31 10:04:00,Completed,18.73,2
1280,2026-08-31 19:49:00,Completed,27.4,2
1281,2026-08-31 16:52:00,Completed,21.9,4
1282,2026-08-31 19:12:00,Completed,10.77,5
1283,2026-08-31 10:03:00,Completed,27.4,1
1284,2026-08-31 21:15:00,Completed,11.01,3
1285,2026-08-31 17:50:00,Completed,10.96,5
1286,2026-08-31 21:23:00,Completed,30.33,5
1287,2026-08-31 14:42:00,Completed,27.59,5
1288,2026-08-31 12:16:00,Completed,6.75,3
1289,2026-08-31 13:19:00,Completed,22.93,1
1290,2026-08-31 17:29:00,Completed,20.34,4
1291,2026-08-31 13:24:00,Completed,5.68,3
1292,2026-08-31 12:56:00,Completed,18.15,4
1293,2026-08-31 19:43:00,Completed,6.15,2
1294,2026-08-31 10:37:00,Completed,34.39,5
1295,2026-08-31 10:50:00,Completed,26.86,3
1296,2026-08-31 20:49:00,Completed,30.24,2
1297,2026-08-31 11:10:00,Completed,24.92,2
1298,2026-08-31 11:49:00,Completed,22.02,4
1299,2026-08-31 17:20:00,Completed,11.56,1
1300,2026-08-31 21:29:00,Completed,33.21,5
1301,2026-08-31 10:34:00,Completed,33.3,2
1302,2026-08-31 15:54:00,Completed,21.51,5
1303,2026-08-31 13:17:00,Completed,30.35,1
1304,2026-08-31 12:33:00,Completed,12.15,4
1305,2026-08-31 13:25:00,Completed,31.6,3
1306,2026-08-31 17:51:00,Completed,11.57,1
1307,2026-08-31 19:54:00,Completed,7.95,4
1308,2026-08-31 18:53:00,Completed,9.98,4
1309,2026-08-31 20:42:00,Completed,5.08,5
1310,2026-08-31 16:53:00,Completed,28.08,3
1311,2026-08-31 13:28:00,Completed,25.85,3
1312,2026-08-31 11:23:00,Completed,6.93,1
1313,2026-08-31 15:17:00,Completed,26.53,2
1314,2026-08-31 13:03:00,Completed,11.49,5
1315,2026-08-31 16:03:00,Completed,30.09,4
1316,2026-08-31 13:56:00,Completed,28.71,5
1317,2026-08-31 18:54:00,Completed,14.63,1
1318,2026-08-31 16:33:00,Completed,17.54,1
1319,2026-08-31 13:55:00,Completed,30.24,3
1320,2026-08-31 19:15:00,Completed,11.51,3
1321,2026-08-31 18:54:00,Completed,23.54,4
1322,2026-08-31 18:29:00,Completed,8.18,1
1323,2026-08-31 11:44:00,Completed,28.79,2
1324,2026-08-31 17:00:00,Completed,10.32,2
1325,2026-08-31 19:09:00,Completed,19.18,4
1326,2026-08-31 15:01:00,Completed,34.52,2
1327,2026-08-31 11:02:00,Completed,18.62,2
1328,2026-08-31 10:01:00,Completed,32.75,1
1329,2026-08-31 16:08:00,Completed,12.61,1
1330,2026-08-31 14:16:00,Completed,23.1,2
1331,2026-08-31 11:23:00,Completed,30.65,4
1332,2026-08-31 14:33:00,Completed,30.5,4
1333,2026-08-31 15:07:00,Completed,24.52,5
1334,2026-08-31 17:21:00,Completed,32.65,5
1335,2026-08-31 14:51:00,Completed,33.64,2
1336,2026-08-31 18:40:00,Completed,19.59,4
1337,2026-08-31 20:41:00,Completed,32.24,5
1338,2026-08-31 17:32:00,Completed,26.86,3
1339,2026-08-31 13:19:00,Completed,31.75,2
1340,2026-08-31 12:30:00,Completed,24.96,1
1341,2026-08-31 21:34:00,Completed,14.78,3
1342,2026-08-31 21:00:00,Completed,28.63,3
1343,2026-08-31 13:25:00,Completed,10.1,3
1344,2026-08-31 21:55:00,Completed,19.93,4
1345,2026-08-31 19:32:00,Completed,13.87,2
1346,2026-08-31 17:04:00,Completed,21.51,5
1347,2026-08-31 12:17:00,Completed,20.69,2
1348,2026-08-31 12:54:00,Completed,10.99,4
1349,2026-08-31 11:20:00,Completed,24.3,3
1350,2026-08-31 10:29:00,Completed,11.31,4
1351,2026-08-31 21:07:00,Completed,24.13,5
1352,2026-08-31 12:15:00,Completed,5.92,5
1353,2026-08-31 14:05:00,Completed,8.24,4
1354,2026-08-31 19:04:00,Completed,26.27,4
1355,2026-08-31 11:28:00,Completed,27.89,3
1356,2026-08-31 20:48:00,Completed,11.74,3
1357,2026-09-01 15:25:00,Completed,21.75,1
1358,2026-09-01 17:33:00,Completed,11.12,4
1359,2026-09-01 19:32:00,Completed,9.87,2
1360,2026-09-01 20:59:00,Completed,7.3,3
1361,2026-09-01 12:55:00,Completed,15.35,4
1362,2026-09-01 18:47:00,Completed,5.59,3
1363,2026-09-01 16:49:00,Completed,29.47,1
1364,2026-09-01 18:59:00,Completed,30.85,1
1365,2026-09-01 16:25:00,Completed,10.4,3
1366,2026-09-01 13:39:00,Completed,28.08,5
1367,2026-09-01 12:36:00,Completed,15.94,2
1368,2026-09-01 10:46:00,Completed,6.77,5
1369,2026-09-01 15:02:00,Completed,25.09,5
1370,2026-09-01 18:51:00,Completed,31.3,2
1371,2026-09-01 11:01:00,Completed,19.9,1
1372,2026-09-01 14:44:00,Completed,12.67,4
1373,2026-09-01 13:39:00,Completed,5.26,3
1374,2026-09-01 19:47:00,Completed,15.82,4
1375,2026-09-01 19:25:00,Completed,14.45,3
1376,2026-09-01 17:52:00,Completed,22.1,5
1377,2026-09-01 12:56:00,Completed,17.25,2
1378,2026-09-01 13:25:00,Completed,9.17,3
1379,2026-09-01 10:36:00,Completed,26.75,3
1380,2026-09-01 17:27:00,Completed,21.72,1
1381,2026-09-01 19:42:00,Completed,34.15,3
1382,2026-09-01 15:30:00,Completed,26.28,3
1383,2026-09-01 20:36:00,Completed,26.36,5
1384,2026-09-01 11:22:00,Completed,30.27,1
1385,2026-09-01 20:45:00,Completed,19.37,1
1386,2026-09-01 19:47:00,Completed,24.13,1
1387,2026-09-01 15:03:00,Completed,16.68,1
1388,2026-09-01 16:19:00,Completed,12.38,1
1389,2026-09-01 17:03:00,Completed,7.79,1
1390,2026-09-01 13:52:00,Completed,14.2,5
1391,2026-09-01 15:15:00,Completed,6.18,2
1392,2026-09-01 11:29:00,Completed,8.01,1
1393,2026-09-01 14:29:00,Completed,31.12,1
1394,2026-09-01 14:37:00,Completed,24.89,2
1395,2026-09-01 19:09:00,Completed,26.13,3
1396,2026-09-01 11:14:00,Completed,8.61,1
1397,2026-09-01 10:54:00,Completed,28.92,4
1398,2026-09-01 18:39:00,Completed,9.93,3
1399,2026-09-01 12:45:00,Completed,15.93,5
1400,2026-09-01 21:05:00,Completed,15.78,1
1401,2026-09-01 17:35:00,Completed,25.53,2
1402,2026-09-01 19:43:00,Completed,17.1,3
1403,2026-09-01 18:15:00,Completed,14.21,4
1404,2026-09-01 10:53:00,Completed,34.95,4
1405,2026-09-01 10:40:00,Completed,13.5,3
1406,2026-09-01 19:41:00,Completed,15.92,1
1407,2026-09-01 18:26:00,Completed,20.46,1
1408,2026-09-01 20:39:00,Completed,21.16,5
1409,2026-09-01 13:26:00,Completed,24.31,4
1410,2026-09-01 17:22:00,Completed,15.34,3
1411,2026-09-01 16:19:00,Completed,5.55,3
1412,2026-09-01 15:06:00,Completed,22.75,2
1413,2026-09-01 13:45:00,Completed,7.1,1
1414,2026-09-01 10:46:00,Completed,18.62,5
1415,2026-09-01 19:43:00,Completed,8.02,4
1416,2026-09-01 18:30:00,Completed,7.75,4
1417,2026-09-01 15:15:00,Completed,27.08,1
1418,2026-09-01 18:56:00,Completed,23.5,2
1419,2026-09-01 12:42:00,Completed,20.15,3
1420,2026-09-01 19:46:00,Completed,28.71,2
1421,2026-09-01 11:53:00,Completed,8.37,1
1422,2026-09-01 15:55:00,Completed,27.9,1
1423,2026-09-01 13:11:00,Completed,33.46,5
1424,2026-09-01 18:16:00,Completed,9.47,2
1425,2026-09-01 21:42:00,Completed,7.33,5
1426,2026-09-01 12:47:00,Completed,20.54,5
1427,2026-09-01 13:15:00,Completed,18.57,2
1428,2026-09-01 21:20:00,Completed,16.24,1
1429,2026-09-01 12:41:00,Completed,27.2,4
1430,2026-09-01 14:48:00,Completed,22.28,1
1431,2026-09-01 15:18:00,Completed,31.84,1
1432,2026-09-01 20:41:00,Completed,30.53,2
1433,2026-09-01 15:25:00,Completed,16.53,3
1434,2026-09-01 20:54:00,Completed,8.17,3
1435,2026-09-01 11:10:00,Completed,12.48,2
1436,2026-09-01 18:26:00,Completed,21.75,5
1437,2026-09-01 14:56:00,Completed,6.6,5
1438,2026-09-01 17:28:00,Completed,26.05,2
1439,2026-09-01 14:32:00,Completed,26.92,4
1440,2026-09-01 13:54:00,Completed,33.84,4
1441,2026-09-01 13:12:00,Completed,16.48,2
1442,2026-09-01 20:51:00,Completed,14.62,3
1443,2026-09-01 14:00:00,Completed,8.91,2
1444,2026-09-01 20:09:00,Completed,27.82,2
1445,2026-09-02 19:05:00,Completed,20.73,3
1446,2026-09-02 16:37:00,Completed,28.46,5
1447,2026-09-02 19:49:00,Completed,11.15,4
1448,2026-09-02 13:45:00,Completed,33.35,1
1449,2026-09-02 19:49:00,Completed,25.97,3
1450,2026-09-02 11:03:00,Completed,33.31,5
1451,2026-09-02 17:11:00,Completed,6.82,4
1452,2026-09-02 17:38:00,Completed,16.15,4
1453,2026-09-02 16:44:00,Completed,33.54,3
1454,2026-09-02 20:56:00,Completed,13.64,4
1455,2026-09-02 19:05:00,Completed,12.61,1
1456,2026-09-02 17:03:00,Completed,25.01,2
1457,2026-09-02 21:48:00,Completed,15.24,5
1458,2026-09-02 20:35:00,Completed,24.04,3
1459,2026-09-02 17:45:00,Completed,14.8,1
1460,2026-09-02 13:21:00,Completed,18.78,3
1461,2026-09-02 16:54:00,Completed,19.85,1
1462,2026-09-02 19:49:00,Completed,19.52,1
1463,2026-09-02 19:32:00,Completed,33.75,4
1464,2026-09-02 20:17:00,Completed,12.72,1
1465,2026-09-02 20:31:00,Completed,23.89,4
1466,2026-09-02 11:17:00,Completed,26.19,3
1467,2026-09-02 15:31:00,Completed,16.51,4
1468,2026-09-02 19:53:00,Completed,18.08,2
1469,2026-09-02 19:00:00,Completed,19.71,2
1470,2026-09-02 18:28:00,Completed,27.88,4
1471,2026-09-02 20:58:00,Completed,21.81,4
1472,2026-09-02 19:07:00,Completed,14.32,5
1473,2026-09-02 14:42:00,Completed,26.95,2
1474,2026-09-02 13:22:00,Completed,23.36,3
1475,2026-09-02 14:31:00,Completed,20.59,2
1476,2026-09-02 19:09:00,Completed,28.99,3
1477,2026-09-02 13:04:00,Completed,27.35,3
1478,2026-09-02 12:57:00,Completed,31.91,3
1479,2026-09-02 10:12:00,Completed,10.27,3
1480,2026-09-02 12:12:00,Completed,27.15,1
1481,2026-09-02 21:18:00,Completed,33.17,3
1482,2026-09-02 12:58:00,Completed,14.25,1
1483,2026-09-02 11:33:00,Completed,29.99,5
1484,2026-09-02 18:26:00,Completed,16.75,4
1485,2026-09-02 19:55:00,Completed,18.53,2
1486,2026-09-02 21:15:00,Completed,17.84,2
1487,2026-09-02 12:33:00,Completed,25.97,2
1488,2026-09-02 13:11:00,Completed,8.43,2
1489,2026-09-02 14:11:00,Completed,15.64,5
1490,2026-09-02 18:08:00,Completed,26.42,1
1491,2026-09-02 12:18:00,Completed,11.64,5
1492,2026-09-02 13:12:00,Completed,22.63,4
1493,2026-09-02 14:19:00,Completed,33.64,2
1494,2026-09-02 17:52:00,Completed,22.81,3
1495,2026-09-02 15:25:00,Completed,16.07,4
1496,2026-09-02 18:43:00,Completed,12.11,2
1497,2026-09-02 10:53:00,Completed,34.61,1
1498,2026-09-02 16:06:00,Completed,15.22,1
1499,2026-09-02 16:50:00,Completed,17.07,5
1500,2026-09-02 14:11:00,Completed,12.74,5
1501,2026-09-02 11:50:00,Completed,19.19,1
1502,2026-09-02 20:58:00,Completed,22.84,1
1503,2026-09-02 21:21:00,Completed,16.21,3
1504,2026-09-02 21:25:00,Completed,11.44,4
1505,2026-09-02 13:44:00,Completed,13.61,3
1506,2026-09-02 10:16:00,Completed,6.51,3
1507,2026-09-02 16:53:00,Completed,9.69,1
1508,2026-09-02 11:11:00,Completed,21.66,3
1509,2026-09-02 14:26:00,Completed,28.0,3
1510,2026-09-02 19:30:00,Completed,27.27,5
1511,2026-09-02 17:28:00,Completed,32.43,5
1512,2026-09-02 13:38:00,Completed,17.27,5
1513,2026-09-02 21:01:00,Completed,32.16,4
1514,2026-09-02 19:48:00,Completed,24.09,4
1515,2026-09-02 20:32:00,Completed,11.78,3
1516,2026-09-02 15:49:00,Completed,20.6,3
1517,2026-09-02 13:11:00,Completed,19.39,4
1518,2026-09-02 20:50:00,Completed,25.21,1
1519,2026-09-02 10:45:00,Completed,26.99,3
1520,2026-09-02 19:40:00,Completed,34.07,4
1521,2026-09-02 17:46:00,Completed,32.53,1
1522,2026-09-02 14:16:00,Completed,30.62,3
1523,2026-09-02 12:39:00,Completed,25.35,1
1524,2026-09-02 12:08:00,Completed,28.83,3
1525,2026-09-02 12:17:00,Completed,5.86,1
1526,2026-09-02 11:33:00,Completed,26.37,3
1527,2026-09-02 12:55:00,Completed,33.25,1
1528,2026-09-02 18:19:00,Completed,28.35,1
1529,2026-09-02 10:59:00,Completed,14.09,5
1530,2026-09-02 16:11:00,Completed,17.8,2
1531,2026-09-02 19:52:00,Completed,9.64,5
1532,2026-09-02 12:03:00,Completed,16.94,5
1533,2026-09-02 10:42:00,Completed,9.12,5
1534,2026-09-02 15:28:00,Completed,17.51,4
1535,2026-09-02 10:09:00,Completed,14.04,2
1536,2026-09-02 19:46:00,Completed,10.5,3
1537,2026-09-02 15:13:00,Completed,18.9,4
1538,2026-09-02 10:24:00,Completed,24.71,5
1539,2026-09-02 18:40:00,Completed,19.88,2
1540,2026-09-02 20:36:00,Completed,7.21,2
1541,2026-09-02 14:09:00,Completed,26.55,2
1542,2026-09-02 13:48:00,Completed,29.52,3
1543,2026-09-02 19:08:00,Completed,27.59,2
1544,2026-09-02 12:40:00,Completed,31.56,4
1545,2026-09-02 19:48:00,Completed,24.81,1
1546,2026-09-02 20:36:00,Completed,24.13,4
1547,2026-09-02 11:04:00,Completed,22.41,4
1548,2026-09-02 21:22:00,Completed,21.35,5
1549,2026-09-02 10:28:00,Completed,34.59,2
1550,2026-09-02 20:42:00,Completed,15.85,2
1551,2026-09-02 19:04:00,Completed,15.85,3
1552,2026-09-02 20:55:00,Completed,16.57,5
1553,2026-09-02 18:59:00,Completed,32.52,3
1554,2026-09-02 11:42:00,Completed,33.76,4
1555,2026-09-02 18:27:00,Completed,20.16,5
1556,2026-09-02 14:03:00,Completed,23.4,5
1557,2026-09-02 18:16:00,Completed,8.86,3
1558,2026-09-02 21:56:00,Completed,15.56,3
1559,2026-09-02 12:31:00,Completed,24.28,3
1560,2026-09-02 16:49:00,Completed,13.79,5
1561,2026-09-02 14:09:00,Completed,29.22,2
1562,2026-09-02 18:20:00,Completed,10.14,1
1563,2026-09-02 19:07:00,Completed,5.87,4
1564,2026-09-02 21:05:00,Completed,14.46,4
1565,2026-09-02 15:07:00,Completed,9.92,4
1566,2026-09-02 12:45:00,Completed,32.51,4
1567,2026-09-02 17:24:00,Completed,15.07,1
1568,2026-09-02 11:21:00,Completed,17.73,4
1569,2026-09-02 19:45:00,Completed,16.53,2
1570,2026-09-03 18:17:00,Completed,31.82,3
1571,2026-09-03 12:02:00,Completed,9.07,3
1572,2026-09-03 12:37:00,Completed,9.19,4
1573,2026-09-03 16:04:00,Completed,16.6,4
1574,2026-09-03 11:30:00,Completed,32.22,1
1575,2026-09-03 13:03:00,Completed,17.84,4
1576,2026-09-03 12:08:00,Completed,13.09,3
1577,2026-09-03 10:06:00,Completed,26.89,5
1578,2026-09-03 13:11:00,Completed,30.41,3
1579,2026-09-03 15:35:00,Completed,18.05,5
1580,2026-09-03 10:21:00,Completed,24.52,3
1581,2026-09-03 12:03:00,Completed,27.51,2
1582,2026-09-03 12:00:00,Completed,9.0,2
1583,2026-09-03 12:44:00,Completed,23.53,5
1584,2026-09-03 14:30:00,Completed,16.25,5
1585,2026-09-03 18:49:00,Completed,10.78,5
1586,2026-09-03 14:34:00,Completed,24.72,3
1587,2026-09-03 19:36:00,Completed,15.41,5
1588,2026-09-03 11:15:00,Completed,10.94,4
1589,2026-09-03 20:24:00,Completed,25.72,2
1590,2026-09-03 11:05:00,Completed,29.22,3
1591,2026-09-03 16:32:00,Completed,33.61,4
1592,2026-09-03 19:27:00,Completed,11.57,2
1593,2026-09-03 21:16:00,Completed,15.11,5
1594,2026-09-03 11:56:00,Completed,25.82,1
1595,2026-09-03 15:08:00,Completed,21.43,4
1596,2026-09-03 19:58:00,Completed,24.71,5
1597,2026-09-03 12:17:00,Completed,14.99,1
1598,2026-09-03 16:35:00,Completed,22.35,4
1599,2026-09-03 10:42:00,Completed,16.88,2
1600,2026-09-03 11:13:00,Completed,5.57,2
1601,2026-09-03 10:15:00,Completed,7.78,5
1602,2026-09-03 11:33:00,Completed,24.94,5
1603,2026-09-03 19:30:00,Completed,18.58,4
1604,2026-09-03 10:55:00,Completed,21.82,3
1605,2026-09-03 21:06:00,Completed,15.55,4
1606,2026-09-03 13:43:00,Completed,24.77,1
1607,2026-09-03 21:03:00,Completed,29.72,5
1608,2026-09-03 11:58:00,Completed,6.27,1
1609,2026-09-03 16:09:00,Completed,18.6,4
1610,2026-09-03 19:23:00,Completed,26.92,3
1611,2026-09-03 16:50:00,Completed,32.81,3
1612,2026-09-03 11:37:00,Completed,29.08,5
1613,2026-09-03 13:10:00,Completed,27.48,5
1614,2026-09-03 18:23:00,Completed,9.65,2
1615,2026-09-03 11:57:00,Completed,29.15,4
1616,2026-09-03 15:10:00,Completed,15.74,4
1617,2026-09-03 17:42:00,Completed,8.16,1
1618,2026-09-03 17:25:00,Completed,7.04,1
1619,2026-09-03 11:33:00,Completed,33.81,2
1620,2026-09-03 20:06:00,Completed,11.39,4
1621,2026-09-03 15:52:00,Completed,6.26,1
1622,2026-09-03 20:25:00,Completed,8.37,1
1623,2026-09-03 13:27:00,Completed,23.33,1
1624,2026-09-03 12:30:00,Completed,23.07,4
1625,2026-09-03 21:58:00,Completed,7.45,4
1626,2026-09-03 14:45:00,Completed,27.18,3
1627,2026-09-03 15:35:00,Completed,15.45,3
1628,2026-09-03 19:19:00,Completed,29.78,4
1629,2026-09-03 17:25:00,Completed,16.7,4
1630,2026-09-03 11:31:00,Completed,27.88,1
1631,2026-09-03 13:51:00,Completed,29.64,5
1632,2026-09-03 18:20:00,Completed,26.33,5
1633,2026-09-03 19:06:00,Completed,7.13,1
1634,2026-09-03 19:36:00,Completed,18.65,5
1635,2026-09-03 11:25:00,Completed,8.2,2
1636,2026-09-03 20:37:00,Completed,32.16,5
1637,2026-09-03 20:12:00,Completed,28.63,2
1638,2026-09-03 17:28:00,Completed,28.06,1
1639,2026-09-03 18:46:00,Completed,10.92,3
1640,2026-09-03 15:34:00,Completed,21.7,2
1641,2026-09-03 12:20:00,Completed,34.42,5
1642,2026-09-03 10:26:00,Completed,9.13,5
1643,2026-09-03 13:58:00,Completed,31.47,5
1644,2026-09-03 21:43:00,Completed,19.2,4
1645,2026-09-03 11:57:00,Completed,20.24,5
1646,2026-09-03 18:56:00,Completed,24.63,5
1647,2026-09-03 17:24:00,Completed,9.15,4
1648,2026-09-03 13:11:00,Completed,5.45,4
